u,v,key,geohash,mesafe_km,highway,name,length
3178628117,1026970610,0,sxk901,0.04012535271710422,primary,Yeni Havaalanı Caddesi,101.2214643666886
3178628129,1027243711,0,sxk901,0.2161464335783735,secondary_link,,110.501975809347
3178628129,1026971224,0,sxk901,0.15142413162089494,primary,,77.46968075343248
3283907246,968158702,0,sxk91r,0.2829228261098756,primary,Çobançeşme Koşuyolu Bulvarı,49.06252457294839
3723183911,2385196688,0,sxk904,0.20154193342157317,primary,Yeni Havaalanı Caddesi,541.5021884621041
4519705612,1027243752,0,sxk903,0.20467450875437698,residential,Kuşkonmaz Sokağı,89.18044005021969
4519705613,1027243752,0,sxk903,0.19290350558461541,residential,Kuşkonmaz Sokağı,50.60678091219839
4519705613,1027244278,0,sxk903,0.2567582801994097,residential,Ürgüplü Caddesi,96.18562766708939
4586888655,958405109,0,sxk91n,0.1919516179040865,residential,Suna Sokağı,17.058555571437637
4586888655,968158173,0,sxk91n,0.17215523118758977,residential,Suna Sokağı,28.696683437656464
4586889197,2364065047,0,sxk91r,0.2643087903040773,primary_link,,20.56145705774976
4589727643,4586889197,0,sxk91r,0.17750948061187513,primary_link,,160.70037162097069
4621146980,2382943935,0,sxk90m,0.14086961674888224,unclassified,,13.216377286277664
4621146980,1007404472,0,sxk90m,0.13832159814470454,secondary,Uğur Mumcu Bulvarı,194.8554239461692
4978760081,988336052,0,sxk90u,0.295615366123275,secondary,,60.25995611977441
6300279742,1005965602,0,sxk90s,0.2408549836470423,primary_link,,28.32644503008571
6300279742,1005965393,0,sxk90s,0.25132232689931305,primary,Adnan Kahveci Bulvarı,66.41440107513148
6367407127,968158131,0,sxk91n,0.2604226123125278,residential,Sugözü Sokağı,118.93027096069164
6367407127,968158137,0,sxk91n,0.28125834406537253,tertiary,Tez Sokağı,104.6853417305563
6761863770,1026970818,0,sxk904,0.21561680183343843,primary_link,,14.978662508992779
6761863770,2385196686,0,sxk904,0.1907632147510319,primary,Yeni Havaalanı Caddesi,71.36094984742248
6761863770,13690686464,0,sxk904,0.26604663558633174,residential,,127.95104107584986
7242709082,12962077039,0,sxk90n,0.29217864145525485,residential,,3.958544980389255
7242709082,12962077042,0,sxk90n,0.29198411630386334,residential,,62.902513363823026
7242709083,12962077041,0,sxk90n,0.2880588391685666,residential,,4.427863902028052
7631602537,1005964266,0,sxk90t,0.2157644330794148,primary_link,,196.02727126072907
7631602537,1005965072,0,sxk90t,0.21593243774330023,primary,Doktor Remzi Kazancıgil Caddesi,114.76913051548296
7968198693,967134105,0,sxk90g,0.08712555053851329,secondary,Ali Rıza Efendi Caddesi,51.54503178947985
7968198693,967134029,0,sxk90g,0.2265100453134308,secondary,Ali Rıza Efendi Caddesi,246.57304357608075
7968198696,8859366405,0,sxk90g,0.29869762496019303,primary,Strasburg Caddesi,192.1986444200231
7968198697,967134470,0,sxk90g,0.08566243612418965,secondary,Zübeyde Hanım Caddesi,59.00041629745005
7968198697,967134077,0,sxk90g,0.08163472290053288,primary,,43.24623407438821
8745873128,4586889197,0,sxk91r,0.18417587811026012,primary_link,,284.6839518159374
8745909513,958136239,0,sxk91p,0.22024151273561074,primary,D-100 Güney Yanyolu,285.1434705113357
8746470341,907179819,0,sxk90w,0.13941743329363301,trunk,,642.840880100964
8746470341,2245030843,0,sxk90w,0.04941860792398366,trunk_link,,187.10826929462414
8857549277,959578696,0,sxk90g,0.2816199350035032,secondary_link,,22.80199611946248
8857549280,11905082898,0,sxk90g,0.2615440003573771,secondary_link,,27.849049161431054
8857549280,959578737,0,sxk90g,0.26591163993543643,secondary,Fişekhane Caddesi,20.870109143345765
8857549308,967134295,0,sxk90g,0.20826079686759338,secondary_link,,8.259104715095448
8857549308,967134356,0,sxk90g,0.22131436748068653,secondary,Zübeyde Hanım Caddesi,22.26618583518147
8857558117,967134196,0,sxk90g,0.14249878357705217,secondary_link,,7.018222530347608
8857558117,988329424,0,sxk90g,0.142225228238293,secondary,Zübeyde Hanım Caddesi,8.718626758879452
8857558134,959578766,0,sxk90g,0.1428967078865064,trunk_link,Ataköy Galleria Kavşağı,116.86882621427277
8857558134,959578941,0,sxk90g,0.13984366090787867,primary,,52.54116935729086
8859366397,2382930394,0,sxk90g,0.27849829669858195,primary,Strasburg Caddesi,187.70288588804942
8859366459,2382930395,0,sxk90e,0.2920494616522928,secondary_link,,46.75886118324081
8868871213,2382923602,0,sxk90t,0.1644236499810544,primary_link,,54.77554522586199
8868871213,990483757,0,sxk90t,0.17178836034004613,secondary,,28.195174651789042
8868878855,1005965054,0,sxk90t,0.27251216727265626,primary_link,,187.3648832514733
8868878855,1005965048,0,sxk90t,0.26075285397223463,primary,Mustafa Sarıçiçek Bulvarı,155.125575278616
8871992990,248138590,0,sxk90e,0.23952321426515638,trunk_link,Ataköy 5. Kısım Kavşağı,160.0434205435413
8871992995,8871992990,0,sxk90e,0.27256393903295895,primary,Adnan Kahveci Bulvarı,23.589843852011985
8871993014,11889214429,0,sxk90e,0.28395550235204364,primary,Adnan Kahveci Bulvarı,18.322640755943876
8873045392,8873045396,0,sxk90e,0.2646782890674877,primary_link,,48.300795236991476
8873045392,2382971030,0,sxk90e,0.2799882959056921,primary,,27.715615304733028
8873045396,8871992995,0,sxk90e,0.2628147614923563,primary,,12.833799694363494
8880083835,1027244278,0,sxk903,0.29671466055743884,residential,Başak Sokağı,121.9693810160194
9038284123,988329408,0,sxk90u,0.28466218836616763,secondary,"['Fişekhane Caddesi', 'Ak Mescit Sokağı']",276.819191546679
9038284123,959578705,0,sxk90u,0.1641141568570591,secondary_link,,36.73739448516116
9046101961,988337275,0,sxk90e,0.2394110004548826,tertiary,,26.980995055102888
9046101961,988336677,0,sxk90e,0.2389104930066726,tertiary,,11.013404780479036
9654303386,1007407462,0,sxk90m,0.24202550252286759,residential,,6.716204035759346
9769272789,958405490,0,sxk90y,0.28880561351137074,secondary,İncirli Caddesi,102.44284808364968
9769272792,958405820,0,sxk90y,0.2695324869815638,secondary,Dr. Tevfik Sağlam,72.43744986794708
9769272792,958703200,0,sxk90y,0.22186823455380378,secondary_link,,35.47549068602424
10151772512,1005965431,0,sxk90s,0.23890164021474458,residential,,40.49786819464405
10151772512,10151772513,0,sxk90s,0.25644911461678477,residential,,36.08639614464746
10151772512,2382923588,0,sxk90s,0.2143053758666674,residential,,43.313853695581
10151772513,10151772512,0,sxk90s,0.22288231801265956,residential,,36.08639614464746
10191775409,988336722,0,sxk90s,0.2992490347246135,residential,,166.26040485332868
10191775409,988336814,0,sxk90s,0.2256984499698993,residential,,164.6868344588662
10191775409,988336814,1,sxk90s,0.20384289064915748,living_street,,155.2986700502452
10884273119,12244813316,0,sxk90j,0.28125258651138907,tertiary,Bedri Rahmi Eyüboğlu Caddesi,121.15916663603227
10884273119,2112679826,0,sxk90j,0.18234366668770235,tertiary,"['Bedri Rahmi Eyüboğlu Caddesi', 'Osman Hamdi Bey Bulvarı']",360.20537172985473
11556721691,959578675,0,sxk90u,0.2250946244957616,living_street,Bestekar Rakim El Kutlu Sokağı,19.235502970698754
11826403694,968158622,0,sxk91q,0.20607626218329084,tertiary,,177.92975710866983
11826403694,968158378,0,sxk91q,0.09237620067550834,primary,Ekrem Kurt Bulvarı,332.1697330546075
11826403701,968158046,0,sxk91q,0.23769661245155282,primary,Ekrem Kurt Bulvarı,91.84552372764942
11826403701,968158143,0,sxk91q,0.17769161449234394,primary,,43.279001256233656
11889214429,8873045392,0,sxk90e,0.2782282822473353,primary,,34.78554581435829
11889214431,988336947,0,sxk90e,0.2976171913171997,trunk_link,Ataköy 5. Kısım Kavşağı,194.57819087662466
11889214431,248138590,0,sxk90e,0.1775509691955166,trunk,Rauf Orbay Caddesi,121.01534536489775
11889214432,8871992995,0,sxk90e,0.21383891395365576,trunk_link,Ataköy 5. Kısım Kavşağı,117.60368725952867
11889214432,13845960911,0,sxk90e,0.16495432987184366,trunk,Rauf Orbay Caddesi,135.31968995434158
11889586765,959578789,0,sxk90g,0.15471289984378592,trunk_link,Ataköy Galleria Kavşağı,174.95691135114131
11889586765,959578766,0,sxk90g,0.1337256275225735,trunk,Rauf Orbay Caddesi,111.32010034368614
11889586767,959578899,0,sxk90g,0.12259583620304144,trunk,Rauf Orbay Caddesi,74.38168585804014
11889586767,959578822,0,sxk90g,0.13812284593072935,trunk_link,Ataköy Galleria Kavşağı,127.35927460930856
11889586768,959578808,0,sxk90g,0.061596727713528185,trunk_link,Ataköy Galleria Kavşağı,222.59660326814287
11889586768,959578875,0,sxk90g,0.08648250333634816,trunk,Rauf Orbay Caddesi,145.93060966768533
11889589070,959578859,0,sxk90g,0.07794379662704551,trunk_link,Ataköy Galleria Kavşağı,115.47562657519062
11889589070,959578844,0,sxk90g,0.10801106879541424,trunk,Rauf Orbay Caddesi,110.77111275310466
11889861379,959578844,0,sxk90g,0.0609836628929855,trunk_link,Ataköy Galleria Kavşağı,166.01517299719004
11889861379,959578859,0,sxk90g,0.026281574237024048,primary,,87.08597425962525
11889861380,959578875,0,sxk90g,0.04329453658674236,trunk_link,Ataköy Galleria Kavşağı,107.65832459864112
11889861380,959578808,0,sxk90g,0.021425912807272875,primary,,77.835137738304
11905082898,8857549277,0,sxk90g,0.27047152547162423,secondary_link,,8.96932910283431
11905082898,959578737,0,sxk90g,0.2688883417182508,secondary,Zübeyde Hanım Caddesi,10.6321207544053
11930643228,958405120,0,sxk91n,0.28140125850702,tertiary,İsmail Erez Bulvarı,320.41697053407944
12142728022,1859108033,0,sxk90q,0.2972789476919514,trunk_link,,142.350894479038
12143279068,1005965720,0,sxk90s,0.23937781624215185,residential,,566.0690481338274
12205869468,988336083,0,sxk90u,0.23891366437269404,residential,,301.3986288331265
12205869468,988336052,0,sxk90u,0.2521023686010143,secondary,Behçet Kemal Çağlar Caddesi,23.821430632828125
12205869468,959578651,0,sxk90u,0.17271320239073207,secondary,Behçet Kemal Çağlar Caddesi,177.12334646462028
12205869493,969160829,0,sxk91k,0.2825844907234921,secondary,Abay Caddesi,90.3565239438961
12244813312,10884273119,0,sxk90j,0.27704463643984334,tertiary,Bedri Rahmi Eyüboğlu Caddesi,118.43202836898158
12246600527,958703006,0,sxk90v,0.270552681525814,residential,Vankulu Sokağı,53.78880542735788
12246600527,958702983,0,sxk90v,0.2787265922728534,secondary,Yüce Tarla Caddesi,116.71816485595366
12574401376,1005965388,0,sxk90t,0.23325948513898803,residential,Mimoza Sokağı,264.78089006379025
12574401376,12574401377,0,sxk90t,0.16726523873288826,residential,Mimoza Sokağı,8.029478440651255
12574401377,12574401376,0,sxk90t,0.16726523873288826,residential,Mimoza Sokağı,8.029478440651255
12574401377,1005965361,0,sxk90t,0.2547545848066794,residential,Mimoza Sokağı,123.64148977428576
12574401377,2382923600,0,sxk90t,0.1556030776516746,residential,,22.109153360043045
12782217605,2112679826,0,sxk90j,0.284039084968637,tertiary,Osman Hamdi Bey Bulvarı,330.2895875908913
12962077039,7242709082,0,sxk90n,0.29595789297667296,residential,,3.958544980389255
12962077039,2245056706,0,sxk90n,0.15705802962349313,residential,,232.40293691461986
12962077041,7242709083,0,sxk90n,0.2923492729175212,residential,,4.427863902028052
12962077041,12962077043,0,sxk90n,0.2811562602876663,residential,,81.66861459925528
12962077041,2245056702,0,sxk90n,0.10108904074912058,residential,,214.8544920511257
12962077042,7242709083,0,sxk90n,0.2923492729175212,residential,,81.65663884384098
12962077042,12962077043,0,sxk90n,0.2811562602876663,residential,,4.16060139931262
12962077043,12962077042,0,sxk90n,0.2853049211190588,residential,,4.16060139931262
12962077043,12962077039,0,sxk90n,0.2880684040137207,residential,,63.02478826345006
12962078634,1026991640,0,sxk90j,0.2827661249506932,residential,,253.22603808761423
13299221377,6300279742,0,sxk90s,0.22593612491251974,primary_link,,2.1972508241704527
13370167352,968158061,0,sxk91r,0.23519994887836618,unclassified,,714.3247036463781
13609786203,2245056706,0,sxk90n,0.22555946464571583,primary,D-100 Güney Yanyolu,216.18885108487007
13690671187,13690686415,0,sxk901,0.1506485932636151,residential,,150.96879464624817
13690671187,13690686449,0,sxk901,0.19884949651175987,residential,,75.27717399233137
13690671187,13690686456,0,sxk901,0.25224511102152386,residential,,78.02582388669065
13690686407,13690686408,0,sxk901,0.26752260537522105,residential,,46.525540738037584
13690686407,13690686415,0,sxk901,0.20223871241083516,residential,,48.28708724173152
13690686407,13690686456,0,sxk901,0.2634310337865502,residential,,45.62934993665658
13690686408,13690686407,0,sxk901,0.2308574144399522,residential,,46.525540738037584
13690686408,13690686457,0,sxk901,0.29616617869645423,residential,,47.506451071230636
13690686408,13690686414,0,sxk901,0.24588295455035383,residential,,45.42398255122363
13690686409,13690686408,0,sxk901,0.26752260537522105,residential,,56.668942834215166
13690686413,13690686419,0,sxk901,0.28984990108929,residential,,39.19097075076916
13690686414,13690686408,0,sxk901,0.26752260537522105,residential,,45.42398255122363
13690686414,13690686415,0,sxk901,0.20223871241083516,residential,,48.06188182714015
13690686414,13690686419,0,sxk901,0.28984990108929,residential,,46.95386578160168
13690686415,13690686414,0,sxk901,0.24588295455035383,residential,,48.06188182714015
13690686415,13690686407,0,sxk901,0.2308574144399522,residential,,48.28708724173152
13690686415,13690671187,0,sxk901,0.152820784873139,residential,,150.96879464624817
13690686415,13690686420,0,sxk901,0.23606809649711016,residential,,146.45084804788274
13690686419,13690686414,0,sxk901,0.24588295455035383,residential,,46.95386578160168
13690686419,13690686420,0,sxk901,0.27927011485445796,residential,,48.44843432646031
13690686420,13690686419,0,sxk901,0.28984990108929,residential,,48.44843432646031
13690686420,13690686415,0,sxk901,0.18266733940159577,residential,,146.45084804788274
13690686420,13690686424,0,sxk901,0.2908411700740638,residential,,80.91132259602007
13690686424,13690686420,0,sxk901,0.2908411700740638,residential,,80.91132259602007
13690686426,13690686457,0,sxk901,0.29616617869645423,residential,,47.12205873406334
13690686427,13690686456,0,sxk901,0.2867278576680537,residential,,45.561825015909704
13690686449,1026970893,0,sxk901,0.16219901246592303,trunk_link,,100.6456491372311
13690686449,13690671187,0,sxk901,0.19883531862832246,residential,,75.27717399233138
13690686456,13690686407,0,sxk901,0.2308574144399522,residential,,45.62934993665658
13690686456,13690686457,0,sxk901,0.29616617869645423,residential,,45.02601603421755
13690686456,13690686427,0,sxk901,0.2867278576680537,residential,,45.561825015909704
13690686456,13690671187,0,sxk901,0.23634544471896352,residential,,78.02582388669065
13690686457,13690686408,0,sxk901,0.26752260537522105,residential,,47.506451071230636
13690686457,13690686456,0,sxk901,0.2634310337865502,residential,,45.02601603421755
13690686458,13690686457,0,sxk901,0.29616617869645423,residential,,43.8024614343108
13690686464,6761863770,0,sxk904,0.26604663558633174,residential,,127.95104107584984
13736826260,958405458,0,sxk91n,0.009127488978802294,residential,Sugözü Sokağı,5.4066714909880575
13736826260,968158233,0,sxk91n,0.069991138173888,residential,Sugözü Sokağı,89.08889040345358
13736826260,13736826264,0,sxk91n,0.038405005924414204,residential,,97.34544327942935
13736826264,958405255,0,sxk91n,0.14240434493514892,tertiary,Tez Sokağı,120.67523955877311
13736826264,958405065,0,sxk91n,0.0983166905528449,tertiary,Tez Sokağı,40.53733055607608
13736826264,13736826260,0,sxk91n,0.01493124232183019,residential,,97.34544327942935
13736829416,966218399,0,sxk91h,0.2902178850333323,residential,Yakup Şevki Sokağı,34.9090534173721
13736829416,966218398,0,sxk91h,0.23810492591290777,residential,Yakup Şevki Sokağı,20.861373107573204
13736829416,13736829420,0,sxk91h,0.24185293707969496,residential,,140.70709483967104
13736829420,966218716,0,sxk91h,0.24916927757805404,residential,Rıfkı Işık Sokağı,7.081535762441973
13736829420,966218430,0,sxk91h,0.21881912335201972,residential,Rıfkı Işık Sokağı,23.760095707064533
13736829420,13736829416,0,sxk91h,0.24185293707969496,residential,,140.70709483967104
13785147621,13785147628,0,sxk90s,0.1357298039459212,residential,,7.101832770586428
13785147628,13785147646,0,sxk90s,0.12737635786599616,residential,,16.929498540934798
13785147628,1005965681,0,sxk90s,0.11974113016973527,residential,,33.31941241663489
13785147631,13785147621,0,sxk90s,0.14525961685310976,residential,,17.00688692960886
13785147631,1005965733,0,sxk90s,0.15443839062359557,residential,Kilitbahir Sokağı,20.329893150657412
13785147633,13785147631,0,sxk90s,0.14809562281475716,residential,,6.803030912484203
13785147646,13785147648,0,sxk90s,0.13062026900881302,residential,,2.9009608819738286
13785147648,13785147633,0,sxk90s,0.14080141421543285,residential,,16.26155419226604
13785147648,1005965720,0,sxk90s,0.13377932522872998,residential,,30.178223525544265
13845960911,3178643365,0,sxk90e,0.06361618705732859,trunk,Rauf Orbay Caddesi,298.1950873029974
13845960911,13845960915,0,sxk90e,0.08266483367861956,trunk_link,,60.688576411742886
13845960915,3178643365,0,sxk90e,0.16647410082142133,trunk_link,,239.5717989174443
13881850738,966218547,0,sxk91h,0.288732632823441,tertiary,Koşuyolu Caddesi,37.27715273547747
13881850738,966218471,0,sxk91h,0.2769203961354318,residential,Şanlı Asker Sokağı,16.870993799947968
13891516134,958405385,0,sxk90y,0.14426517315346937,secondary,Dr. Tevfik Sağlam,29.507931513797516
13891516134,958405334,0,sxk90y,0.16783390830196082,residential,Turanlı Sokağı,123.89529772476953
13891532709,13891532722,0,sxk90u,0.15364559040675807,tertiary,Demirkapı Caddesi,26.525049209046365
13891532709,13891532718,0,sxk90u,0.14838775991855588,tertiary,,17.9822089546599
13891532713,13891532716,0,sxk90u,0.14119143700515202,tertiary,Zuhuratbaba Caddesi,4.289736946591346
13891532716,13891532718,0,sxk90u,0.14501995443950738,tertiary_link,,10.163911444391868
13891532716,958703283,0,sxk90u,0.14428228457768816,tertiary,Zuhuratbaba Caddesi,36.89545030048223
13891532718,2382891993,0,sxk90u,0.1484343611908003,tertiary,,10.747848835441962
13891532718,13891532722,0,sxk90u,0.1560288987226649,tertiary_link,,16.999012491461407
13891532722,2382891996,0,sxk90u,0.17210107523960663,tertiary,Demirkapı Caddesi,12.30327456719429
13914561021,959578620,0,sxk91h,0.039307675156365254,residential,General Şükrü Kanatlı Caddesi,81.630881180046
13914561026,966218431,0,sxk91h,0.12193834852734875,residential,Rıfkı Işık Sokağı,53.11712444628869
