u,v,key,name,highway,length
1027924144,1027924143,0,Kalemkar Sokağı,residential,30.480457894336258
1027924144,1027924157,0,Mirasyedi Sokağı,residential,29.4643089680153
1027924152,1027924153,0,Cümbüş Sokağı,residential,17.259669056247894
1027924152,1027257035,0,Köy Çeşmesi Sokağı,residential,55.5818686167729
1027924152,1027924161,0,Mirasyedi Sokağı,residential,18.519739330200743
1027924153,1027924159,0,Cümbüş Sokağı,residential,17.26630305529119
1027924153,1027924152,0,Cümbüş Sokağı,residential,17.259669056247894
1027924153,2380830059,0,Çamözü Sokağı,residential,56.33533479928989
1027924156,1027924160,0,Yeşilköy Rıhtım Sokağı,residential,37.34375551309166
1027924156,1027924157,0,Çamözü Sokağı,residential,20.104709165090554
1027924157,11557272195,0,Liman Sokağı,residential,23.99669538743316
1027924157,1027924156,0,Çamözü Sokağı,residential,20.104709165090554
1027924158,1027924159,0,Yeşilbahçe Sokağı,residential,62.7377295556422
1027924158,1027924243,0,İstasyon Caddesi,secondary,45.3520489073124
1027924159,1027924206,0,Cümbüş Sokağı,residential,50.404145680126476
1027924159,1027924153,0,Cümbüş Sokağı,residential,17.26630305529119
1027924160,11557272196,0,Yeşilköy İskele Caddesi,secondary,8.048496221432048
1027924160,8880083825,0,Yeşilköy İskele Caddesi,secondary,129.99926809972345
1027924161,1027924144,0,Mirasyedi Sokağı,residential,34.10337005922279
1027924161,1027924152,0,Mirasyedi Sokağı,residential,18.519739330200743
1027924206,2385196565,0,Yeşilköy İskele Caddesi,secondary,9.9511672647654
1027924206,1027924159,0,Cümbüş Sokağı,residential,50.404145680126476
1027924206,1027924248,0,Yeşilköy İskele Caddesi,secondary,36.29011761512027
1027924210,1027924343,0,Hilmi Naili Sokağı,residential,74.9748602962802
1027924210,4966123087,0,Bestekar İzzet Efendi Sokağı,residential,134.44805727946255
1027924210,1027924769,0,Ziya Erdem Caddesi,residential,170.2265697565344
1027924214,1027924306,0,Çarkçı Halim Emin Sokağı,residential,76.78383084590536
1027924214,1027924323,0,Çarkçı Halim Emin Sokağı,residential,56.75502999354854
1027924222,1027924223,0,Hamdullah Suphi Tanrıöver Sokağı,residential,57.775468852138445
1027924223,1027924222,0,Hamdullah Suphi Tanrıöver Sokağı,residential,57.775468852138445
1027924223,1027924362,0,Hamdullah Suphi Tanrıöver Sokağı,residential,127.68705178328695
1027924223,1027924750,0,Hamdullah Suphi Tanrıöver Sokağı,residential,253.95604759269372
1027924234,1027924236,0,Muharrem Aktan Sokağı,residential,98.99314417088834
1027924236,1027924234,0,Muharrem Aktan Sokağı,residential,98.99314417088834
1027924236,1027924776,0,Naima Sokağı,residential,68.74988351567326
1027924243,1027924365,0,İstasyon Caddesi,secondary,48.48614028566384
1027924248,8880083825,0,Yeşilköy İskele Caddesi,secondary,15.98967418061052
1027924248,1027924206,0,Yeşilköy İskele Caddesi,secondary,36.29011761512027
1027924267,1027924269,0,,residential,172.71124390094494
1027924267,1027924306,0,Şaban Acar Sokağı,residential,122.72781653302705
1027924267,1027924356,0,Derviş Manizade Sokağı,residential,136.71132645603336
1027924269,1027924273,0,,residential,75.50067636546717
1027924269,1027924273,1,Naima Sokağı,residential,293.59281080972465
1027924269,1027924267,0,,residential,172.71124390094494
1027924269,1027924765,0,Naima Sokağı,residential,108.9596876030111
1027924273,1027924269,0,,residential,75.50067636546717
1027924273,1027924269,1,Naima Sokağı,residential,293.5928108097247
1027924273,8875766408,0,,residential,214.15701166111975
1027924303,1027924306,0,Şaban Acar Sokağı,residential,65.49832174655562
1027924303,1027924354,0,,residential,11.188787669114957
1027924306,1027924303,0,Şaban Acar Sokağı,residential,65.49832174655562
1027924306,1027924214,0,Çarkçı Halim Emin Sokağı,residential,76.78383084590536
1027924306,1027924267,0,Şaban Acar Sokağı,residential,122.72781653302704
1027924323,1027924766,0,Ziya Erdem Caddesi,residential,141.9774927761244
1027924323,1027924765,0,Çarkçı Halim Emin Sokağı,residential,10.199883656990684
1027924323,1027924214,0,Çarkçı Halim Emin Sokağı,residential,56.75502999354854
1027924339,1027924769,0,Çekmece Caddesi,secondary,73.2478425346291
1027924343,1027257044,0,Hilmi Naili Sokağı,residential,73.87250071946981
1027924343,1027924339,0,Murat Cankat Sokağı,residential,182.20379054061246
1027924350,1027924351,0,Uçan Sokağı,residential,52.59422199984876
1027924350,1027924366,0,Çekmece Caddesi,secondary,31.00524457724933
1027924351,1027924355,0,,residential,40.11219706417045
1027924351,1027924852,0,Uçan Sokağı,residential,80.17971531604924
1027924354,1027924356,0,,residential,53.25270923054195
1027924355,1027924351,0,,residential,40.11219706417045
1027924356,1027924267,0,Derviş Manizade Sokağı,residential,136.71132645603336
1027924356,1027924362,0,Mahir Gürlek Sokağı,residential,104.33630961086456
1027924362,1027924854,0,Hamdullah Suphi Tanrıöver Sokağı,residential,82.17114417164319
1027924362,1027924223,0,Hamdullah Suphi Tanrıöver Sokağı,residential,127.68705178328693
1027924364,1027924365,0,Sait Kesler Sokağı,residential,98.68742127113309
1027924364,1027924414,0,Bostan Sokağı,residential,8.39544457470776
1027924365,1027924364,0,Sait Kesler Sokağı,residential,98.68742127113309
1027924365,1027924501,0,İstasyon Caddesi,secondary,42.78825926272869
1027924366,1027924367,0,Güvercin Sokağı,residential,91.6466179729501
1027924366,1027924733,0,Çekmece Caddesi,secondary,69.28775539202022
1027924367,1027924368,0,Güvercin Sokağı,residential,63.59400154294667
1027924367,1027924366,0,Güvercin Sokağı,residential,91.6466179729501
1027924367,1027924370,0,Sübyan Mektebi Sokağı,residential,21.576673845177567
1027924368,1027924367,0,Güvercin Sokağı,residential,63.59400154294667
1027924368,1027924426,0,Doğruyol Sokağı,residential,60.20428414898332
1027924369,1027924350,0,Çekmece Caddesi,secondary,10.833973039716211
1027924369,1027924370,0,Bıldırcın Sokağı,residential,92.36334904405375
1027924370,1027924369,0,Bıldırcın Sokağı,residential,92.36334904405375
1027924370,1027924446,0,Sübyan Mektebi Sokağı,residential,44.04909471963962
1027924371,1027256715,0,Dört Kardeşler Sokağı,residential,113.13041790027326
1027924371,1027924419,0,Orhan Gazi Sokağı,residential,42.525084837868285
1027924371,1027924381,0,Orhan Gazi Sokağı,residential,12.036035005883635
1027924381,1027924386,0,Keklik Sokağı,residential,84.3600173317392
1027924381,1027924371,0,Orhan Gazi Sokağı,residential,12.036035005883635
1027924381,1027924444,0,Orhan Gazi Sokağı,residential,57.3392558109622
1027924386,1027924381,0,Keklik Sokağı,residential,84.3600173317392
1027924386,1027924364,0,Bostan Sokağı,residential,47.72600497710649
1027924396,2244746366,0,Çatal Sokağı,secondary,40.438091396454546
1027924396,2244746403,0,Çatal Sokağı,secondary,123.73159249096274
1027924414,1027924419,0,Doğruyol Sokağı,residential,86.02471303067163
1027924414,1027924473,0,Bostan Sokağı,residential,65.55283748400697
1027924419,1027924446,0,Orhan Gazi Sokağı,residential,67.25470554213403
1027924419,1027924371,0,Orhan Gazi Sokağı,residential,42.525084837868285
1027924419,1027924368,0,Doğruyol Sokağı,residential,61.38483506289722
1027924426,1027256722,0,Ümran Sokağı,residential,36.59948250156069
1027924435,2380932369,0,Orhan Gazi Sokağı,residential,65.64086794790805
1027924435,1027243466,0,İstasyon Caddesi,secondary,75.79654969716454
1027924435,1027243497,0,İstasyon Caddesi,secondary,44.14834293399629
1027924444,2380932369,0,Orhan Gazi Sokağı,residential,52.07600656995763
1027924444,1027924500,0,Seyit Ali Sokağı,residential,88.86092317223486
1027924444,1027924381,0,Orhan Gazi Sokağı,residential,57.3392558109622
1027924446,1027924473,0,Sübyan Mektebi Sokağı,residential,80.08696985161443
1027924446,1027924419,0,Orhan Gazi Sokağı,residential,67.25470554213403
1027924470,1027924367,0,Sübyan Mektebi Sokağı,residential,61.303469948102375
1027924470,1027924426,0,Ümran Sokağı,residential,61.19511559478853
1027924473,1027924769,0,Bostan Sokağı,residential,72.12553193037257
1027924487,1027924490,0,Seyit Ali Sokağı,residential,63.60908700322345
1027924487,1492588311,0,Yeşilköy Halkalı Caddesi,secondary,67.35689713951227
1027924490,1492588310,0,Mahmut Şevket Paşa Caddesi,residential,68.26775298577694
1027924490,1027924492,0,Seyit Ali Sokağı,residential,64.21872781207504
1027924492,1492588312,0,Ümran Sokağı,residential,72.16157549659309
1027924492,1027924444,0,Seyit Ali Sokağı,residential,73.67501179617402
1027924500,1027924386,0,Bostan Sokağı,residential,27.48809207650117
1027924500,1027924501,0,Seyit Ali Sokağı,residential,90.73821920470314
1027924501,1027243504,0,İstasyon Caddesi,secondary,45.458465539220285
1027924520,1027924525,0,1. İnönü Caddesi,secondary,100.42978320363952
1027924520,1027174377,0,1. İnönü Caddesi,secondary,55.45060486991987
1027924525,11652894520,0,1. İnönü Caddesi,secondary,4.809070343643189
1027924525,1027924520,0,1. İnönü Caddesi,secondary,100.42978320363953
1027924555,1027924556,0,,trunk_link,47.946432848051614
1027924555,11572888601,0,Yeşilköy Caddesi,trunk,29.488433649938095
1027924573,2244746402,0,Harman Sokağı,secondary,58.69127615456134
1027924573,1033541193,0,Harman Sokağı,secondary,96.24875529664979
1027924574,1027924573,0,Füze Sokağı,residential,217.01008151156333
1027924574,2244746345,0,Adakale Sokağı,residential,87.09929276396107
1027924575,1027923863,0,Florya Caddesi,secondary,27.396605184806866
1027924575,1027174384,0,Florya Caddesi,secondary,29.123941418828643
1027924575,494094318,0,"['Üniversite Sokağı', 'Cami Girişi Sokağı']",residential,168.94428729261045
1027924576,1027923940,0,Florya Caddesi,secondary,31.845954753306316
1027924576,1027174384,0,Florya Caddesi,secondary,32.16737464301123
1027924577,1033541271,0,,residential,178.6532769589471
1027924577,1033541224,0,,residential,193.09074286316124
1027924577,1857854056,0,Yeşilyurt Sokağı,secondary,281.6938536506316
1027924584,8887329275,0,Yeşilköy Caddesi,trunk,12.947380706315283
1027924584,2380806724,0,,residential,23.240651986667004
1027924584,8887329270,0,,secondary,24.882204481827614
1027924585,1027923940,0,Florya Caddesi,secondary,25.093586683915422
1027924585,1033540437,0,Florya Caddesi,secondary,87.98812353994232
1027924585,2244990994,0,Özgür Sokağı,residential,113.25784883669999
1027924586,1027174386,0,Florya Caddesi,secondary,9.240017536865404
1027924586,1033540284,0,Florya Caddesi,secondary,25.24720173980308
1027924586,1027923747,0,Çekmece Yolu Caddesi,secondary,7.211183110035142
1027924611,1027923922,0,Ekşi Nar Sokağı,residential,109.00700321758443
1027924611,1027174349,0,Florya Caddesi,secondary,118.13065268471766
1027924611,1027923857,0,Florya Caddesi,secondary,63.6417041734015
1027924617,2380817065,0,Yeşilköy Halkalı Caddesi,secondary,127.49894897972865
1027924617,2246163724,0,,secondary_link,128.78324980702706
1027924682,2380806704,0,Yeşilköy Caddesi,trunk,83.94132078197892
1027924682,2380806709,0,Harman Sokağı,trunk_link,21.9337991663406
1027924690,1033540201,0,Harman Sokağı,secondary,72.90888104766164
1027924690,1033540209,0,Harman Sokağı,secondary,50.03738231106058
1027924691,1033540201,0,Harman Sokağı,secondary,64.81056027964512
1027924691,8883675961,0,,secondary_link,22.925141099232935
1027924701,6392046659,0,Florya Caddesi,secondary,23.155739161535603
1027924701,1033540284,0,Florya Caddesi,secondary,599.8683254013675
1027924701,13921153595,0,,secondary,17.93009649918744
1027924714,1064677023,0,,secondary_link,14.74611421533162
1027924714,1064677024,0,Florya Caddesi,secondary,26.237638537075835
1027924721,1027256667,0,Yeşilköy Halkalı Caddesi,secondary,163.2017890425583
1027924733,1027924739,0,Çekmece Caddesi,secondary,22.39100891804518
1027924733,8875766412,0,,secondary_link,21.999052747128786
1027924739,8875825617,0,Kale Sokağı,residential,137.35861835026822
1027924739,8875766412,0,,secondary_link,19.414981995760456
1027924750,1027924223,0,Hamdullah Suphi Tanrıöver Sokağı,residential,253.95604759269372
1027924750,1027924721,0,,secondary_link,34.069170261861586
1027924765,1027924323,0,Çarkçı Halim Emin Sokağı,residential,10.199883656990684
1027924765,8875766408,0,Naima Sokağı,residential,11.024135348576218
1027924765,1027924269,0,Naima Sokağı,residential,108.9596876030111
1027924766,1027924210,0,Ziya Erdem Caddesi,residential,132.69487579140505
1027924766,4966123087,0,Kazım Silivrili Sokağı,residential,20.99915050868314
1027924769,1027924369,0,Çekmece Caddesi,secondary,110.88466189461847
1027924769,1027924210,0,Ziya Erdem Caddesi,residential,170.2265697565344
1027924771,2380932367,0,Bostan Sokağı,residential,44.59601835369109
1027924771,1027243497,0,İstasyon Caddesi,secondary,14.019836960192878
1027924776,1027924766,0,Kazım Silivrili Sokağı,residential,109.65720838877431
1027924776,1027924793,0,Naima Sokağı,residential,64.56663125663675
1027924776,2246163383,0,Buketli Sokağı,residential,106.89219541438086
1027924789,1027924793,0,Gülnihal Sokağı,residential,132.911490207428
1027924793,1027924789,0,Gülnihal Sokağı,residential,132.911490207428
1027924793,1027257044,0,Naima Sokağı,residential,74.72285855725323
1027924794,1027924805,0,Çekmece Çıkmazı,residential,125.12218858051395
1027924805,1027924794,0,Çekmece Çıkmazı,residential,125.12218858051395
1027924805,1027924739,0,Çekmece Caddesi,secondary,92.33776498277189
1027924852,8875766407,0,Uçan Sokağı,residential,6.7315161921921725
1027924852,1027924210,0,Hilmi Naili Sokağı,residential,122.09343135029675
1027924854,1027924362,0,Hamdullah Suphi Tanrıöver Sokağı,residential,82.17114417164319
1027924854,8875825618,0,,residential,14.048786810516473
1033539782,1027923735,0,Ekşi Nar Sokağı,residential,120.36084042703672
1033539782,13341072689,0,Ekşi Nar Sokağı,residential,528.5017397440004
1033539785,1033539782,0,Yaşar Kemal Sokağı,residential,106.6468579662902
1033539785,1033539809,0,,residential,54.21615156707562
1033539785,1027923783,0,Erdemli Sokağı,residential,242.55066506481884
1033539800,1033539785,0,Yaşar Kemal Sokağı,residential,184.7880658637001
1033539800,1857618909,0,D-100 Güney Yanyolu,primary,208.0621685753211
1033539809,1033539785,0,,residential,54.21615156707562
1033539871,1033539895,0,Şehit İlhan Yalçın Sokağı,residential,90.24696382483084
1033539871,2244990993,0,Şehit Muammer Yüzsüren Sokağı,residential,125.16127191236161
1033539871,13341072689,0,Şehit Muammer Yüzsüren Sokağı,residential,150.55262102947023
1033539888,1033539895,0,Şehit İlhan Yalçın Sokağı,residential,211.07049063665124
1033539895,1033539871,0,Şehit İlhan Yalçın Sokağı,residential,90.24696382483084
1033539895,2244990993,0,,residential,88.98990529941592
1033539895,1033539888,0,Şehit İlhan Yalçın Sokağı,residential,211.0704906366513
1033539924,1027924690,0,,residential,101.90561707687552
1033539934,1033539924,0,Sevinç Sokağı,residential,180.39702047750544
1033539934,1033539936,0,Orman Sokağı,residential,89.92494717089843
1033539934,7908632925,0,Orman Sokağı,residential,41.8799423789981
1033539936,494078053,0,Şehit Ahmet Ersoy Sokağı,residential,185.87903726407814
1033539936,1033539956,0,Orman Sokağı,residential,83.98628940962843
1033539936,1033539934,0,Orman Sokağı,residential,89.92494717089843
1033539949,1033539956,0,Mehmet Gergeli Sokağı,residential,128.45167161462513
1033539956,1033539978,0,Orman Sokağı,residential,56.841254239728315
1033539956,1033539936,0,Orman Sokağı,residential,83.98628940962843
1033539978,1033539949,0,,residential,183.4977269929056
1033539978,1033540384,0,Orman Sokağı,residential,75.40412221745214
1033539978,1033539956,0,Orman Sokağı,residential,56.841254239728315
1033540001,1033540021,0,Mektep Sokağı,secondary,135.4286656240516
1033540001,1033540135,0,Mektep Sokağı,secondary,63.07090192816345
1033540001,1033540005,0,Gül Sokağı,residential,165.99298549612948
1033540005,1033540123,0,Orman Sokağı,residential,29.883805587395333
1033540005,1033540001,0,Gül Sokağı,residential,165.99298549612948
1033540005,1033540010,0,Orman Sokağı,residential,121.13757300011284
1033540010,1033540021,0,Koru Sokağı,residential,209.56434167866348
1033540010,1033540005,0,Orman Sokağı,residential,121.13757300011281
1033540010,1033540342,0,Orman Sokağı,residential,83.63585380519856
1033540021,1033540155,0,Mektep Sokağı,secondary,100.53794016652736
